brand,brandSlug,series,seriesSlug,categories,runtimeVersionCount,runtimeTrimBearingVersions,seriesResearchStatus,researchedVerifiedVersions,researchedVerifiedTrims,researchedGenerations,reviewRequiredConfigs,noVerifiedTrimConfigs
"Skoda","skoda","Felicia","felicia","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Skoda","skoda","Rapid","rapid","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Skoda","skoda","Scala","scala","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Skoda","skoda","Superb","superb","arac/otomobil",10,7,"RESEARCHED_WITH_VERIFIED_DATA",7,9,2,1,0
"Skoda","skoda","Elroq","elroq","arac/arazi-suv-pickup",4,0,"NOT_RESEARCHED",0,0,0,0,0
"Skoda","skoda","Enyaq","enyaq","arac/arazi-suv-pickup",5,0,"NOT_RESEARCHED",0,0,0,0,0
"Skoda","skoda","Kamiq","kamiq","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Skoda","skoda","Praktik","praktik","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Skoda","skoda","Citigo-e","citigo-e","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Skywell","skywell","ET5","et5","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Skywell","skywell","HT-i","ht-i","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Smart","smart","Fortwo","fortwo","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Smart","smart","Forfour","forfour","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Smart","smart","#1","1","arac/otomobil|arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Smart","smart","#3","3","arac/otomobil|arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Smart","smart","Roadster","roadster","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Subaru","subaru","Forester","forester","arac/arazi-suv-pickup",3,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,0,0,0
"Subaru","subaru","XV","xv","arac/arazi-suv-pickup",4,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,1,1,0
"Subaru","subaru","Outback","outback","arac/arazi-suv-pickup",2,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Subaru","subaru","BRZ","brz","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Subaru","subaru","Impreza","impreza","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Subaru","subaru","Justy","justy","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Subaru","subaru","Legacy","legacy","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Subaru","subaru","Levorg","levorg","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Subaru","subaru","SVX","svx","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Subaru","subaru","Crosstrek","crosstrek","arac/arazi-suv-pickup",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"Subaru","subaru","Solterra","solterra","arac/arazi-suv-pickup",3,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,0,0,0
"Subaru","subaru","Tribeca","tribeca","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Swift","swift","arac/otomobil",5,1,"RESEARCHED_WITH_VERIFIED_DATA",1,2,0,1,0
"Suzuki","suzuki","Vitara","vitara","arac/arazi-suv-pickup",5,2,"RESEARCHED_WITH_VERIFIED_DATA",2,2,0,0,0
"Suzuki","suzuki","S-Cross","s-cross","arac/arazi-suv-pickup",5,2,"RESEARCHED_WITH_VERIFIED_DATA",2,2,1,1,0
"Suzuki","suzuki","Alto","alto","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Baleno","baleno","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Celerio","celerio","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Ignis","ignis","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Kizashi","kizashi","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Liana","liana","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Maruti","maruti","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Splash","splash","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Wagon R","wagon-r","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Across","across","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Jimny","jimny","arac/arazi-suv-pickup",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,1,0
"Suzuki","suzuki","Carry","carry","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Suzuki","suzuki","Super Carry","super-carry","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"SWM","swm","G01","g01","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"SWM","swm","G01F","g01f","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"SWM","swm","G03F","g03f","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"SWM","swm","G05","g05","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Indica","indica","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Indigo","indigo","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Manza","manza","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Nano","nano","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Vista","vista","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Safari","safari","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Telcoline","telcoline","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tata","tata","Xenon","xenon","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tenax","tenax","V1","v1","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tesla","tesla","Model 3","model-3","arac/otomobil",6,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Tesla","tesla","Model S","model-s","arac/otomobil",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Tesla","tesla","Model Y","model-y","arac/arazi-suv-pickup",9,5,"RESEARCHED_WITH_VERIFIED_DATA",6,3,0,0,2
"Tesla","tesla","Model X","model-x","arac/otomobil|arac/arazi-suv-pickup",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Tesla","tesla","Cybertruck","cybertruck","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"The London Taxi","the-london-taxi","TX Electric","tx-electric","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"The London Taxi","the-london-taxi","TX1","tx1","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"The London Taxi","the-london-taxi","TX2","tx2","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"The London Taxi","the-london-taxi","TX4","tx4","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tofaş","tofas","Doğan","dogan","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Tofaş","tofas","Kartal","kartal","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Tofaş","tofas","Murat 124","murat-124","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tofaş","tofas","Murat 131","murat-131","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tofaş","tofas","Serçe","serce","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Tofaş","tofas","Şahin","sahin","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"TOGG","togg","T10X","t10x","arac/arazi-suv-pickup",9,3,"RESEARCHED_WITH_VERIFIED_DATA",3,3,1,0,0
"TOGG","togg","T10F","t10f","arac/otomobil",7,3,"RESEARCHED_WITH_VERIFIED_DATA",3,2,1,0,0
"Toyota","toyota","Corolla","corolla","arac/otomobil",6,4,"RESEARCHED_WITH_VERIFIED_DATA",4,8,1,0,0
"Toyota","toyota","Yaris","yaris","arac/otomobil",6,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Camry","camry","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Auris","auris","arac/otomobil",5,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","RAV4","rav4","arac/arazi-suv-pickup",4,1,"RESEARCHED_WITH_VERIFIED_DATA",1,4,1,1,0
"Toyota","toyota","C-HR","c-hr","arac/arazi-suv-pickup|arac/otomobil",7,3,"RESEARCHED_WITH_VERIFIED_DATA",3,5,2,0,0
"Toyota","toyota","Hilux","hilux","arac/arazi-suv-pickup",4,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Land Cruiser","land-cruiser","arac/arazi-suv-pickup",4,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Avensis","avensis","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Carina","carina","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Celica","celica","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Corona","corona","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","GT86","gt86","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","MR2","mr2","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Prius","prius","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Starlet","starlet","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Supra","supra","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Urban Cruiser","urban-cruiser","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Highlander","highlander","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Yaris Cross","yaris-cross","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Hiace","hiace","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Proace","proace","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Proace City","proace-city","arac/minivan-panelvan",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","bZ4X","bz4x","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Proace City Electric","proace-city-electric","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Toyota","toyota","Proace Electric","proace-electric","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Vanderhall","vanderhall","Carmel","carmel","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Vanderhall","vanderhall","Venice","venice","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Golf","golf","arac/otomobil",13,7,"RESEARCHED_WITH_VERIFIED_DATA",7,7,3,2,0
"Volkswagen","volkswagen","Passat","passat","arac/otomobil",10,4,"RESEARCHED_WITH_VERIFIED_DATA",4,4,1,1,0
"Volkswagen","volkswagen","Polo","polo","arac/otomobil",8,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,1,1,0
"Volkswagen","volkswagen","Jetta","jetta","arac/otomobil",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Tiguan","tiguan","arac/arazi-suv-pickup",5,2,"RESEARCHED_WITH_VERIFIED_DATA",2,3,0,1,0
"Volkswagen","volkswagen","T-Roc","t-roc","arac/arazi-suv-pickup",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Volkswagen","volkswagen","Touareg","touareg","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Amarok","amarok","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Transporter","transporter","arac/minivan-panelvan",4,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Volkswagen","volkswagen","Caddy","caddy","arac/minivan-panelvan",5,1,"RESEARCHED_WITH_VERIFIED_DATA",1,4,1,1,0
"Volkswagen","volkswagen","Multivan","multivan","arac/minivan-panelvan",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Arteon","arteon","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Beetle","beetle","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Bora","bora","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","CC","cc","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Eos","eos","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","ID.3","id-3","arac/otomobil",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Volkswagen","volkswagen","Lupo","lupo","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Phaeton","phaeton","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Scirocco","scirocco","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Vento","vento","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","ID.4","id-4","arac/arazi-suv-pickup",4,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"Volkswagen","volkswagen","ID.5","id-5","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","T-Cross","t-cross","arac/arazi-suv-pickup",2,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Volkswagen","volkswagen","Taigo","taigo","arac/arazi-suv-pickup",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","Crafter","crafter","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","ID. Buzz","id-buzz","arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volkswagen","volkswagen","ID.7","id-7","arac/otomobil",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"Volta","volta","EV1","ev1","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volta","volta","EV2","ev2","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volta","volta","EV4","ev4","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","S60","s60","arac/otomobil",5,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","S90","s90","arac/otomobil",4,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","V40","v40","arac/otomobil",4,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","XC60","xc60","arac/arazi-suv-pickup",7,3,"RESEARCHED_WITH_VERIFIED_DATA",3,5,1,0,0
"Volvo","volvo","XC40","xc40","arac/arazi-suv-pickup",4,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","C30","c30","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","C70","c70","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","S40","s40","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","S70","s70","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","S80","s80","arac/otomobil",2,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","V50","v50","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","V60","v60","arac/otomobil",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,1,0
"Volvo","volvo","V70","v70","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","V90","v90","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","C40 Recharge","c40-recharge","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","EX30","ex30","arac/arazi-suv-pickup",3,0,"RESEARCHED_REVIEW_ONLY",0,0,0,1,0
"Volvo","volvo","EX40","ex40","arac/arazi-suv-pickup",2,1,"RESEARCHED_WITH_VERIFIED_DATA",1,1,0,0,0
"Volvo","volvo","EX90","ex90","arac/arazi-suv-pickup",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Volvo","volvo","XC90","xc90","arac/arazi-suv-pickup",5,2,"RESEARCHED_WITH_VERIFIED_DATA",2,3,1,1,0
"Voyah","voyah","Dream","dream","arac/arazi-suv-pickup|arac/minivan-panelvan",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Voyah","voyah","Free","free","arac/arazi-suv-pickup",3,0,"NOT_RESEARCHED",0,0,0,0,0
"Voyah","voyah","Passion","passion","arac/arazi-suv-pickup|arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"XEV","xev","Yoyo","yoyo","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Yuki","yuki","Amy","amy","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Yuki","yuki","Tria","tria","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Zlin Motors","zlin-motors","Z2","z2","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
"Zlin Motors","zlin-motors","Z3","z3","arac/otomobil",1,0,"NOT_RESEARCHED",0,0,0,0,0
